Longitude,Latitude,Download,Upload,Time
121.47083,-30.78254,0,0,1.64473E+12
121.47083,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,0,1.64473E+12
121.47084,-30.78254,0,2,1.64473E+12
121.47084,-30.78254,11970,265,1.64473E+12
121.47084,-30.78254,23491,216,1.64473E+12
121.47084,-30.78254,9087,167,1.64473E+12
121.47084,-30.78254,13577,172,1.64473E+12
121.47084,-30.78254,17715,217,1.64473E+12
121.47084,-30.78254,4181,58,1.64473E+12
121.47084,-30.78254,10267,182,1.64473E+12
121.47084,-30.78254,3479,61,1.64473E+12
121.47084,-30.78254,2850,50,1.64473E+12
121.47084,-30.78254,8565,106,1.64473E+12
121.47084,-30.78254,4391,91,1.64473E+12
121.47085,-30.78254,11040,306,1.64473E+12
121.47085,-30.78254,91,3705,1.64473E+12
121.47085,-30.78254,64,3192,1.64473E+12
121.47085,-30.78254,56,3420,1.64473E+12
121.47085,-30.782545,52,2508,1.64473E+12
121.47085,-30.78255,75,3648,1.64473E+12
121.47085,-30.78254,95,5415,1.64473E+12
121.47085,-30.78254,68,3021,1.64473E+12
121.47085,-30.78254,73,3363,1.64473E+12
121.47085,-30.78254,117,6778,1.64473E+12
121.47085,-30.78254,113,2654,1.64473E+12
121.47085,-30.78254,69,5308,1.64473E+12
121.47085,-30.78254,134,2767,1.64473E+12
121.47085,-30.78254,114,3028,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47086,-30.7825475,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.7825425,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,2,15,1.64473E+12
121.47086,-30.78254,25201,257,1.64473E+12
121.47086,-30.78254,36441,227,1.64473E+12
121.47086,-30.78254,29598,264,1.64473E+12
121.47086,-30.78254,32139,257,1.64473E+12
121.47086,-30.78254,32561,219,1.64473E+12
121.47086,-30.78254,5073,60,1.64473E+12
121.47086,-30.78254,8882,131,1.64473E+12
121.47086,-30.78254,3622,68,1.64473E+12
121.47086,-30.78254,3585,61,1.64473E+12
121.47086,-30.78254,1625,22,1.64473E+12
121.47086,-30.78254,1425,41,1.64473E+12
121.47086,-30.78254,2789,76,1.64473E+12
121.47086,-30.78254,5069,3933,1.64473E+12
121.47086,-30.78254,87,5130,1.64473E+12
121.47086,-30.78254,95,5130,1.64473E+12
121.47086,-30.78254,101,5469,1.64473E+12
121.47086,-30.78254,87,5016,1.64473E+12
121.47086,-30.78254,103,5584,1.64473E+12
121.47086,-30.78254,119,6442,1.64473E+12
121.47086,-30.78254,162,7067,1.64473E+12
121.47086,-30.78254,144,5566,1.64473E+12
121.47086,-30.78254,95,5308,1.64473E+12
121.47086,-30.78254,107,7963,1.64473E+12
121.47086,-30.78254,147,3,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,2,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,0,0,1.64473E+12
121.47086,-30.78254,2,15,1.64473E+12
121.47086,-30.78254,5586,184,1.64473E+12
121.47086,-30.78254,11685,121,1.64473E+12
121.47086,-30.78254,25684,232,1.64473E+12
121.47086,-30.78254,25395,205,1.64473E+12
121.47086,-30.78254,25051,217,1.64473E+12
121.47086,-30.78254,1140,20,1.64473E+12
121.47086,-30.78254,16188,270,1.64473E+12
121.47086,-30.78254,28519,235,1.64473E+12
121.47086,-30.78254,30525,220,1.64473E+12
121.47086,-30.78254,23970,235,1.64473E+12
121.47086,-30.78254,24150,213,1.64473E+12
121.47086,-30.78254,2081,30,1.64473E+12
121.47086,-30.78254,2233,62,1.64473E+12
121.47086,-30.78254,5895,4047,1.64473E+12
121.47086,-30.78254,73,4331,1.64473E+12
121.47086,-30.78254,73,3990,1.64473E+12
121.47086,-30.78254,48,2850,1.64473E+12
121.47086,-30.78254,60,2850,1.64473E+12
121.47086,-30.78254,103,4788,1.64473E+12
121.47086,-30.78254,115,6381,1.64473E+12
121.47086,-30.78254,121,5408,1.64473E+12
121.47086,-30.78254,71,2654,1.64473E+12
121.47086,-30.78254,52,2654,1.64473E+12
121.47086,-30.78254,48,2654,1.64473E+12
121.47086,-30.78254,92,2,1.64473E+12
121.47086,-30.78254,52,3,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,2,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,2,1.64473E+12
121.47086,-30.78255,2907,85,1.64473E+12
121.47086,-30.78255,8038,253,1.64473E+12
121.47086,-30.78255,2507,42,1.64473E+12
121.47086,-30.78255,3296,62,1.64473E+12
121.47086,-30.78255,3854,59,1.64473E+12
121.47086,-30.78255,4279,85,1.64473E+12
121.47086,-30.78255,2673,53,1.64473E+12
121.47086,-30.78255,3301,68,1.64473E+12
121.47086,-30.78255,3670,81,1.64473E+12
121.47086,-30.78255,6064,99,1.64473E+12
121.47086,-30.78255,2738,44,1.64473E+12
121.47086,-30.78255,8451,242,1.64473E+12
121.47086,-30.78255,2,531,1.64473E+12
121.47086,-30.78255,231,10818,1.64473E+12
121.47086,-30.78255,111,7068,1.64473E+12
121.47086,-30.78255,113,6724,1.64473E+12
121.47086,-30.78255,73,4332,1.64473E+12
121.47086,-30.78255,121,7182,1.64473E+12
121.47086,-30.78255,91,5358,1.64473E+12
121.47086,-30.78255,117,5308,1.64473E+12
121.47086,-30.78255,138,7962,1.64473E+12
121.47086,-30.78255,89,5308,1.64473E+12
121.47086,-30.78255,109,5308,1.64473E+12
121.47086,-30.78255,83,5309,1.64473E+12
121.47086,-30.78255,157,2654,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,2,2,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,8093,166,1.64473E+12
121.47086,-30.78255,5587,91,1.64473E+12
121.47086,-30.78255,6384,91,1.64473E+12
121.47086,-30.78255,15967,161,1.64473E+12
121.47086,-30.78255,18150,246,1.64473E+12
121.47086,-30.78255,5574,73,1.64473E+12
121.47086,-30.78255,9975,163,1.64473E+12
121.47086,-30.78255,12995,158,1.64473E+12
121.47086,-30.78255,15093,209,1.64473E+12
121.47086,-30.78255,14782,215,1.64473E+12
121.47086,-30.78255,16429,227,1.64473E+12
121.47086,-30.78255,10923,302,1.64473E+12
121.47086,-30.78255,4,643,1.64473E+12
121.47086,-30.78255,135,6213,1.64473E+12
121.47086,-30.78255,40,2394,1.64473E+12
121.47086,-30.78255,38,2280,1.64473E+12
121.47086,-30.78255,48,2964,1.64473E+12
121.47086,-30.78255,52,3534,1.64473E+12
121.47086,-30.78255,73,4788,1.64473E+12
121.47086,-30.78255,56,3933,1.64473E+12
121.47086,-30.78255,28,2279,1.64473E+12
121.47086,-30.78255,81,2654,1.64473E+12
121.47086,-30.78255,44,2654,1.64473E+12
121.47086,-30.78255,38,2654,1.64473E+12
121.47086,-30.78255,32,2654,1.64473E+12
121.47086,-30.78255,67,0,1.64473E+12
121.47086,-30.78255,79,3,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,2,1.64473E+12
121.47086,-30.78255,2,2,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,2,1.64473E+12
121.47086,-30.78255,5335,182,1.64473E+12
121.47086,-30.78255,3363,42,1.64473E+12
121.47086,-30.78255,3705,60,1.64473E+12
121.47086,-30.78255,6260,97,1.64473E+12
121.47086,-30.78255,4046,72,1.64473E+12
121.47086,-30.78255,5589,72,1.64473E+12
121.47086,-30.78255,5073,73,1.64473E+12
121.47086,-30.78255,12983,122,1.64473E+12
121.47086,-30.78255,6044,67,1.64473E+12
121.47086,-30.78255,6322,102,1.64473E+12
121.47086,-30.78255,9177,256,1.64473E+12
121.47086,-30.78255,0,2,1.64473E+12
121.47086,-30.78255,42,2141,1.64473E+12
121.47086,-30.78255,54,1709,1.64473E+12
121.47086,-30.78255,18,1140,1.64473E+12
121.47086,-30.78255,40,2451,1.64473E+12
121.47086,-30.78255,30,2166,1.64473E+12
121.47086,-30.78255,60,3192,1.64473E+12
121.47086,-30.78255,46,2850,1.64473E+12
121.47086,-30.78255,58,2964,1.64473E+12
121.47086,-30.78255,26,2166,1.64473E+12
121.47086,-30.78255,81,2742,1.64473E+12
121.47086,-30.78255,164,5308,1.64473E+12
121.47086,-30.78255,138,7963,1.64473E+12
121.47086,-30.78255,92,3,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,2,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,11,1.64473E+12
121.47086,-30.78255,19,20,1.64473E+12
121.47086,-30.78255,8778,148,1.64473E+12
121.47086,-30.78255,13468,228,1.64473E+12
121.47086,-30.78255,2458,57,1.64473E+12
121.47086,-30.78255,2170,47,1.64473E+12
121.47086,-30.78255,2202,40,1.64473E+12
121.47086,-30.78255,2643,52,1.64473E+12
121.47086,-30.78255,1289,29,1.64473E+12
121.47086,-30.78255,1061,29,1.64473E+12
121.47086,-30.78255,1694,41,1.64473E+12
121.47086,-30.78255,8861,249,1.64473E+12
121.47086,-30.78255,0,2,1.64473E+12
121.47086,-30.78255,91,4674,1.64473E+12
121.47086,-30.78255,48,2964,1.64473E+12
121.47086,-30.78255,50,2964,1.64473E+12
121.47086,-30.78255,60,3648,1.64473E+12
121.47086,-30.78255,69,4104,1.64473E+12
121.47086,-30.78255,83,4332,1.64473E+12
121.47086,-30.78255,56,3869,1.64473E+12
121.47086,-30.78255,28,2333,1.64473E+12
121.47086,-30.78255,62,2654,1.64473E+12
121.47086,-30.78255,99,2654,1.64473E+12
121.47086,-30.78255,73,2654,1.64473E+12
121.47086,-30.78255,48,2654,1.64473E+12
121.47086,-30.78255,69,0,1.64473E+12
121.47086,-30.78255,72,3,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,2,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,0,1.64473E+12
121.47086,-30.78255,0,2,1.64473E+12
121.47086,-30.78255,10537,241,1.64473E+12
121.47085,-30.78255,14027,128,1.64473E+12
121.47085,-30.78255,20059,142,1.64473E+12
121.47085,-30.78255,7699,117,1.64473E+12
121.47085,-30.78255,15911,148,1.64473E+12
121.47085,-30.78255,5647,95,1.64473E+12
121.47085,-30.78255,4106,64,1.64473E+12
121.47085,-30.78255,16248,185,1.64473E+12
121.47085,-30.78255,13401,181,1.64473E+12
121.47085,-30.78255,12161,108,1.64473E+12
121.47085,-30.78255,9810,273,1.64473E+12
121.47085,-30.78255,6330,174,1.64473E+12
121.47085,-30.78255,77,2793,1.64473E+12
121.47085,-30.78255,103,6040,1.64473E+12
121.47085,-30.78255,89,4730,1.64473E+12
121.47085,-30.78255,89,5358,1.64473E+12
121.47085,-30.78255,101,6041,1.64473E+12
121.47085,-30.78255,99,6498,1.64473E+12
121.47085,-30.78255,109,4503,1.64473E+12
121.47085,-30.78255,140,8035,1.64473E+12
121.47085,-30.78255,61,2654,1.64473E+12
121.47085,-30.78255,107,7962,1.64473E+12
121.47085,-30.78255,103,7954,1.64473E+12
121.47085,-30.78255,69,2654,1.64473E+12
121.47085,-30.78255,124,3,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,2,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,2,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,0,2,1.64473E+12
121.47085,-30.78255,11629,231,1.64473E+12
121.47085,-30.78255,12713,119,1.64473E+12
121.47085,-30.78255,18074,203,1.64473E+12
121.47085,-30.78255,18926,243,1.64473E+12
121.47085,-30.78255,23100,276,1.64473E+12
121.47085,-30.78255,15382,242,1.64473E+12
121.47085,-30.78255,17466,215,1.64473E+12
121.47085,-30.78255,13519,206,1.64473E+12
121.47085,-30.78255,11408,170,1.64473E+12
121.47085,-30.78255,6357,90,1.64473E+12
121.47085,-30.78255,12970,362,1.64473E+12
121.47085,-30.78255,0,0,1.64473E+12
121.47085,-30.78255,125,4446,1.64473E+12
121.47085,-30.78255,73,4332,1.64473E+12
121.47085,-30.78255,75,4332,1.64473E+12
121.47085,-30.78255,89,5358,1.64473E+12
121.47085,-30.78255,103,6271,1.64473E+12
121.47085,-30.78255,113,6498,1.64473E+12
121.47085,-30.78254,81,3534,1.64473E+12
121.47085,-30.78254,111,5092,1.64473E+12
121.47085,-30.78254,180,7816,1.64473E+12
121.47085,-30.78254,113,5308,1.64473E+12
121.47085,-30.78254,52,2654,1.64473E+12
121.47085,-30.78254,88,2654,1.64473E+12
121.47085,-30.78254,102,3,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
121.47085,-30.78254,0,0,1.64473E+12
